Name_EN,Address_EN,Latitude,Longitude,Facility_Type
INTERNATIONAL HOME OF AGED LIMITED,"108E, 108F, 108G 2/F & 108D, 108E, 108G G/F, BOUNDARY STREET, KOWLOON",22.32667846,114.17602019,LocationofResidentialCareHomesfortheElderlyinHongKong
LITTLE SISTERS OF THE POOR ST. MARY'S HOME FOR THE AGED,"2 WELFARE ROAD, WONG CHUK HANG, ABERDEEN, HONG KONG",22.24678409,114.16566972,LocationofResidentialCareHomesfortheElderlyinHongKong
YI WO YUEN AGED SANATORIUM CENTRE (HUNG HOM),"1/F - 3/F, NO.661-673 GILLES AVENUE NORTH, HUNG HOM, KOWLOON",22.3125001,114.18716217,LocationofResidentialCareHomesfortheElderlyinHongKong
AZURE ELDERLY CARE,"SHOP NO. RT1, LAI YIU COMMERCIAL COMPLEX, LAI YIU ESTATE, KWAI CHUNG, NEW TERRITORIES",22.35391724,114.13110917,LocationofResidentialCareHomesfortheElderlyinHongKong
GREEN MOUNTAIN ELDERLY CENTRE LIMITED,"SHOP E ON G/F, UNITS A AND B ON 1/F AND 2/F, WAH FAT MANSION, NOS. 405-419 LOCKHART ROAD, WAN CHAI, HONG KONG",22.2798276,114.18040632,LocationofResidentialCareHomesfortheElderlyinHongKong
MERRILY HOME FOR THE ELDERLY,"1/F, JADE MANSION, 40 WATERLOO ROAD, YAU MA TEI, KOWLOON, HONG KONG",22.3127893,114.17100252,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK TIN YAN HOME FOR THE ELDERLY CUM GREEN JOY DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (TIN YAN) [CCSV RSP],"3/F & 4/F, ANCILLARY FACILITIES BLOCK, TIN YAN ESTATE, TIN SHUI WAN, NEW TERRITORIES",22.46363402,113.99677914,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUI ON NURSING CENTRE (SUN TIN WAI) COMPANY LIMITED,"ROOM 1-4, 4/F, ROOM 30-33, 5/F, ROOM 40, 5/F & 6/F, SUN TIN WAI SHOPPING CENTRE, SUN TIN WAI ESTATE, SHATIN, NEW TERRITORIES",22.37014232,114.18554494,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK COMFORT COURT FOR THE SENIOR CUM EVERGREEN DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (KWAI SHING) [CCSV RSP],"G/F (PART) AND 2/F (PART) - 7/F, SHING WO HOUSE, KWAI SHING EAST ESTATE, KWAI CHUNG",22.36541187,114.12685281,LocationofResidentialCareHomesfortheElderlyinHongKong
LAI LAI NURSING CENTRE (ALLWAY) LIMITED,"SHOPS 23-38 OF LG/F, ALLWAY GARDENS SHOPPING CENTRE, PHASE I, NO.191-195 TSUEN KING CIRCUIT, TSUEN WAN, NEW TERRITORIES",22.37670936,114.10386536,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS YU CHUN KEUNG MEMORIAL CARE AND ATTENTION HOME,"PORTION OF LOWER G/F & G/F, EAST & WEST WING OF 1/F & 2/F AND WEST WING OF 3/F, BLOCK B, WONG CHUK HANG COMPLEX FOR THE ELDERLY, 2 WONG CHUK HANG PATH, WONG CHUK HANG, HONG KONG",22.2507399,114.17562287,LocationofResidentialCareHomesfortheElderlyinHongKong
SENIOR CARE (FUK KWAN) ELDERLY CARE HOME [RCHE] / SENIOR CARE (FUK KWAN) ELDERLY CARE HOME CUM ELDERLY DAY CARE CENTRE [CCSV RSP],"PART OF G/F, 1/F & 2/F, 36 POK MAN STREET, MONGKOK, KOWLOON",22.31976022,114.16065564,LocationofResidentialCareHomesfortheElderlyinHongKong
THE GREENVILLE CARE HOME,"B/F (PORTION), G/F (PORTION), 1/F (PORTION), 2/F (PORTION), 3/F (PORTION) AND 5/F (PORTION), 2 TSING MIN PATH, TUEN MUN, NEW TERRITORIES",22.40431901,113.97867513,LocationofResidentialCareHomesfortheElderlyinHongKong
BEST LIVING ELDERLY HOME LIMITED,"3/F and Units C & D on 4/F, Prince Commercial Building, 150 & 152 Prince Edward Road West, Kowloon",22.32450194,114.16988581,LocationofResidentialCareHomesfortheElderlyinHongKong
OI KWAN CARE FOR THE AGED HOME (BRANCH 3),"3/F, MEI SUN BUILDING, 4-20 KAU HUI CHIK STREET, TAI PO, NEW TERRITORIES",22.45380962,114.1650023,LocationofResidentialCareHomesfortheElderlyinHongKong
CHINESE CHRISTIAN WORKERS' FELLOWSHIP LTD. WAH HEI ELDERLY HOME (COMET MANSION),"SHOP 27, G/F & M/F, COMET MANSION, 45-67 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",22.44254782,114.03254597,LocationofResidentialCareHomesfortheElderlyinHongKong
RAINBOW ELDERLY HOME (SHEUNG SHUI),"G/F, NO.56-58 SAN FUNG AVENUE, SHEUNG SHUI, NEW TERRITORIES",22.50602518,114.12680242,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG SHENG KUNG HUI JOHN YUEN HOME FOR THE ELDERLY,"101 PO LAM ROAD NORTH, HONG KONG SHENG KUNG HUI TSEUNG KWAN O AGED CARE COMPLEX G/F(PORTION), 1/F, 2/F AND 3/F, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",22.32487809,114.26001891,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUK LAM MING TONG CARE & ATTENTION HOME FOR THE AGED,"5 Sha Wan Drive, Pok Fu Lam, Hong Kong",22.27029164,114.12374303,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY LUNG HANG RESIDENCE FOR SENIOR CITIZENS,"UNITS 341-360 AND 421-460, WING SAM HOUSE, LUNG HANG ESTATE, SHATIN, NEW TERRITORIES",22.3688331,114.17985515,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY HOME FOR AGED,"G/F AND COCKLOFT, 2 SAN FUNG AVENUE, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES",22.50728046,114.12700607,LocationofResidentialCareHomesfortheElderlyinHongKong
(AP LEI CHAU) KIN PAK HOME FOR AGED,"2/F, NING FUNG MANSION, 25-31, MAIN STREET, AP LEI CHAU, HONG KONG",22.24428175,114.15689071,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK SIU MING MEMORIAL HOME CUM CARE & ATTENTION UNIT [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (LAM TIN) [CCSV RSP],"G/F & 1/F., KWONG HIN HOUSE & KWONG NGAR HOUSE, KWONG TIN ESTATE, LAM TIN, KOWLOON",22.30320457,114.24024701,LocationofResidentialCareHomesfortheElderlyinHongKong
TWGHS D&M WONG WILLOW LODGE,"2/F, G/F (PART), 1/F (PART), 3/F (PART & SERVICE FLOOR), 18 WILLOW STREET, TAI KOK TSUI, KOWLOON",22.32524193,114.1621692,LocationofResidentialCareHomesfortheElderlyinHongKong
JOYFUL ELDERLY HOME,"G/F & PODIUM 2, EVERGREEN TOWER, WESTERN GARDEN, 83 SECOND STREET, SAI YING PUN, HONG KONG",22.2863077,114.14105805,LocationofResidentialCareHomesfortheElderlyinHongKong
SUNNY DAY ELDERLY HOME LIMITED,"SHOP G5 ON G/F, 1/F, 2/F AND 3/F, 1-5 SHEK MAN PATH, 2-10 SHEK YING PATH, KWAI CHUNG, NEW TERRITORIES.",22.36464683,114.13597964,LocationofResidentialCareHomesfortheElderlyinHongKong
HING NAM CARE HOME ( GARDEN II ) LIMITED,"L3, SHATIN PARK STAGE 2, NO. 1 TO 3 KONG PUI STREET, SHATIN, NT",22.3812309,114.19610067,LocationofResidentialCareHomesfortheElderlyinHongKong
GRAND LOVE ELDERLY HOME LIMITED,"1/F & 2/F TENDER COURT, 295 YU CHAU STREET, SHAMSHUIPO, KOWLOON",22.33043436,114.16054764,LocationofResidentialCareHomesfortheElderlyinHongKong
LIGHT YEAR ELDERLY HOME LIMITED,"SHOP 1-7, G/F, PO KAI MANSION, 2-20 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",22.36516154,114.13584356,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG KONG SANATORIUM (HUNGHOM BRANCH),"2/F, GO GO COURT, 5-7 COOKE STREET, HUNGHOM, KOWLOON",22.30820174,114.1829401,LocationofResidentialCareHomesfortheElderlyinHongKong
HONGTAI HOME FOR THE AGED LIMITED,"LOTS 4778, 1613, 1616RP & 1617RP IN DD104 (ALSO KNOWN AS 101-104 SHEUNG CHUK YUEN), YUEN LONG, NEW TERRITORIES",22.47457433,114.06066217,LocationofResidentialCareHomesfortheElderlyinHongKong
PRINCE HOME FOR THE ELDERLY,"G/F, 351 PRINCE EDWARD ROAD WEST, KOWLOON",22.32680458,114.18673614,LocationofResidentialCareHomesfortheElderlyinHongKong
TWGHS JOCKEY CLUB HARMONY VILLA,"TWGHs JOCKEY CLUB SUNSHINE COMPLEX FOR THE ELDERLY, PORTION OF LOWER GROUND FLOOR, PORTION OF GROUND FLOOR, MEZZANINE FLOOR, 1/F AND 2/F, 29 NAM LONG SHAN ROAD, WONG CHUK HANG, HONG KONG",22.24391238,114.1663102,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN (KWAI CHUNG ESTATE) NURSING HOME,"UNIT 2, PODIUM LEVEL 3, KWAI CHUNG SHOPPING CENTRE, KWAI CHUNG ESTATE, NEW TERRITORIES",22.36756142,114.12779384,LocationofResidentialCareHomesfortheElderlyinHongKong
SHEK LEI KIND HEART ELDERLY CARE HOME,"FLAT A & B, 1/F ON SHING BUILDING, 25 TAI PAK TIN STREET, KWAI CHUNG, NEW TERRITORIES",22.36755554,114.13962948,LocationofResidentialCareHomesfortheElderlyinHongKong
"EVANGELICAL LUTHERAN CHURCH OF HONG KONG, GRACE COURT [RCHE] / EVANGELICAL LUTHERAN CHURCH OF HONG KONG, GRACE COURT DAY CARE CENTRE FOR THE ELDERLY [CCSV RSP]","2/F-4/F FUNG YAT SOCIAL SERVICE COMPLEX, 364 KWAI SHING CIRCUIT, KWAI CHUNG, NEW TERRITORIES",22.36403124,114.13036798,LocationofResidentialCareHomesfortheElderlyinHongKong
AURA NURSING HOME CUM DAY CARE CENTRE,"G/F(PORTION) AND ROOM 103, PODIUM 1/F, KWAI TSUI ESTATE, 11 KWAI YI ROAD, KWAI CHUNG, NEW TERRITORIES",22.35611112,114.12923471,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY JADE CARE HOME (CITY ONE) LIMITED,"SHOP 402A (PORTION 1), 4/F, FORTUNE CITY ONE PLUS, CITY ONE SHATIN, NO. 2 NGAN SHING STREET, SHATIN, NEW TERRITORIES",22.38769586,114.20253976,LocationofResidentialCareHomesfortheElderlyinHongKong
SAI WAN HO BLESS HOME FOR THE ELDERLY,"PORTION OF SHOP D ON G/F AND THE WHOLE OF 1/F, GOLDEN MANSION, 121-131 SHAU KEI WAN ROAD, HONG KONG",22.28140152,114.22273234,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS TAI TUNG PUI CARE & ATTENTION HOME,"1/F-4/F, T.W.G.HS. TAI TUNG PUI SOCIAL SERVICE BUILDING, 32 TSING SIN STREET, TUEN MUN, NEW TERRITORIES",22.38506769,113.98002303,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE CARE CHUN KING ELDERLY CENTRE,"THE WHOLE OF UPPER GROUND FLOOR, BLOCK 1, HO FAI COMMERCIAL CENTRE, 218-220 SAI LAU KOK ROAD, TSUEN WAN, NEW TERRITORIES",22.37076497,114.12072419,LocationofResidentialCareHomesfortheElderlyinHongKong
HO SHING HOME FOR THE ELDERLY (SPONSORED BY SIK SIK YUEN),"G/F & 1/F, ALDER HOUSE, KWONG YUEN ESTATE, SHATIN, NEW TERRITORIES",22.38070402,114.21396739,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HILLCREST,"A-F, H-J, G/F & 1/F, KELLIE MANSION, NO.157-161 PO KONG VILLAGE ROAD & 22 YUK WAH CRESCENT, TSZ WAN SHAN, KOWLOON",22.3465798,114.20256133,LocationofResidentialCareHomesfortheElderlyinHongKong
LAI TO HOME FOR THE AGED,"1/F, TAI SING HOUSE, 19-23A, TAI SHEK STREET, SAI WAN HO, HONG KONG",22.28179033,114.22094705,LocationofResidentialCareHomesfortheElderlyinHongKong
LUEN WO ELDERLY SERVICE CENTRE,"SHOP NO. 3-6, G/F GRAND TOWER 15-23 LUEN WO ROAD, FANLING, NEW TERRITORIES",22.49782071,114.14270462,LocationofResidentialCareHomesfortheElderlyinHongKong
KWAN YEE NURSING HOME,"1/F, SHIU KING BUILDING, 181 NGAU TAU KOK ROAD, KOWLOON",22.32238404,114.21665997,LocationofResidentialCareHomesfortheElderlyinHongKong
CHI WAH ELDERLY HOME LIMITED,"SHOP 1A-7A ON LG/F AND SHOP 1-11 ON M/F, CHE WAH BUILDING, 145-151 PO KONG VILLAGE ROAD, TSZ WAN SHAN, KOWLOON",22.34651666,114.20214388,LocationofResidentialCareHomesfortheElderlyinHongKong
KING FOK LIMITED,"1/F & 2/F WO FUNG BUILDING, 25B SHUN NING ROAD, SHAMSHUIPO, KOWLOON",22.33544637,114.16094504,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG KONG SANATORIUM,"5/F, YIU CHUNG BUILDING, 368A-370A, PORTLAND STREET, KOWLOON",22.32336399,114.16803197,LocationofResidentialCareHomesfortheElderlyinHongKong
HAVEN OF HOPE WOO PING CARE AND ATTENTION HOME,"G/F-4/F, 8 PUI SHING LANE, TSEUNG KWAN O, NEW TERRITORIES",22.31598804,114.2673997,LocationofResidentialCareHomesfortheElderlyinHongKong
KOWLOON KAM WAH HOME FOR THE AGED,"3/F, CAMBRIDGE COURT, 84 WATERLOO ROAD, KOWLOON",22.31946302,114.17654435,LocationofResidentialCareHomesfortheElderlyinHongKong
YAT CHEONG HOME FOR THE AGED,"1/F, CHEONG HING BUILDING, 28 HA HEUNG ROAD, TOKWAWAN, KOWLOON",22.31725907,114.18933663,LocationofResidentialCareHomesfortheElderlyinHongKong
GREENERY ELDERLY HOME,"SHOP 17, 18 & 20 OF G/F, 1/F-3/F, TUNG FAI COURT, 2 SHUI CHE KWAN STREET, YUEN LONG, NEW TERRITORIES",22.44556269,114.03110507,LocationofResidentialCareHomesfortheElderlyinHongKong
KLN NG LUEN FOR THE AGED,"1/F, MILLION BUILDING, 41-43 STATION LANE, HUNG HOM, KOWLOON",22.30793974,114.18547314,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG FOOK SANATORIUM FOR THE AGED FIRST BRANCH HOME,"BLOCK A & B, 1/F, FULHAM COURT, 5 TONG SHUI ROAD, NORTH POINT, HONG KONG",22.29126799,114.19860166,LocationofResidentialCareHomesfortheElderlyinHongKong
SENIOR CARE WELLNESS ELDERLY HOME,"SHOP 3 ON G/F, WHOLE FLOOR OF 1/F TO 2/F, 3/F AND FLAT ROOF, MAN HONG MANSION, 17 SAI YU STREET, YUEN LONG, NEW TERRITORIES",22.44242532,114.02695055,LocationofResidentialCareHomesfortheElderlyinHongKong
COMFORT & GRATIFICATION NURSING CENTER,"G/F, NO.42-44 JOCKEY CLUB ROAD, SHEUNG SHUI, NEW TERRITORIES",22.50638678,114.12806575,LocationofResidentialCareHomesfortheElderlyinHongKong
WAH FUNG NURSING CENTRE (KWAI CHUNG BRANCH),"1/F, MAI KWAI MANSION, 87-89 WO TONG TSUI STREET, KWAI CHUNG, NEW TERRITORIES",22.36754469,114.13238635,LocationofResidentialCareHomesfortheElderlyinHongKong
TAK MAN NURSING CENTRE LIMITED,"PART OF G/F & 1/F, YEE HING BUILDING, 150 MAIN STREET, AP LEI CHAU, HONG KONG",22.24354084,114.15385449,LocationofResidentialCareHomesfortheElderlyinHongKong
GRAND SMILE HOME FOR THE AGED,"OFFICE A-G, 2/F, 190 ABERDEEN MAIN ROAD, HONG KONG",22.24964578,114.15534747,LocationofResidentialCareHomesfortheElderlyinHongKong
FAI-TO SINO-WEST COMBINED HOME FOR THE AGED,"PART OF SHOP 1, G/F, 1/F AND 2/F, 3A-3C MA HANG CHUNG ROAD, TOKWAWAN, KOWLOON",22.32013988,114.18864776,LocationofResidentialCareHomesfortheElderlyinHongKong
HELPING HAND HONG KONG BANK FOUNDATION LOK FU CARE HOME,"G/F, LOK MAN HOUSE, LOK FU ESTATE, WONG TAI SIN, KOWLOON",22.33668404,114.18676596,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUNG SING BENEVOLENT SOCIETY LAU MUI HIN HOME FOR THE ELDERLY,"G/F WING A & B, 2/F WING A, B & C, YEE YAT HOUSE, TSING YI ESTATE, TSING YI, NEW TERRITORIES",22.35583022,114.1026821,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG TAI HOME FOR AGED LIMITED,"FLAT A & B ON 1/F AND FLAT B ON 4/F, LIDO APARTMENTS, 860-878 KING'S ROAD, NORTH POINT, HONG KONG",22.2896136,114.20929511,LocationofResidentialCareHomesfortheElderlyinHongKong
KIN PAK HOME FOR ELDERLY [RCHE] / KIN PAK NURSING HOME LIMITED [CCSV RSP],"1/F and 2/F, OCEAN HOUSE, 64-70 OLD MAIN STREET, ABERDEEN, HONG KONG",22.24790297,114.15621113,LocationofResidentialCareHomesfortheElderlyinHongKong
POK OI HOSPITAL JOCKEY CLUB CARE AND ATTENTION HOME [RCHE] / POK OI HOSPITAL DAY CENTRE FOR THE ELDERLY (YUEN LONG) [CCSV RSP],"LOT 1392 & 837 R.P. IN D.D. 115, AU TAU, YUEN LONG, NEW TERRITORIES",22.44498,114.04107,LocationofResidentialCareHomesfortheElderlyinHongKong
TSUI WAN AGED CARE HOME LIMITED,"SHOP 8-9, G/F, TSUI WAN COMMERCIAL PREMISES, TSUI WAN ESTATE, CHAI WAN, HONG KONG",22.26791282,114.24037663,LocationofResidentialCareHomesfortheElderlyinHongKong
PLEASURE LODGE,"SHOP NO. D01, 3/F, TAI WO HAU COMMERCIAL CENTRE (I), TAI WO HAU ESTATE, KWAI CHUNG, NEW TERRITORIES",22.36836385,114.12370592,LocationofResidentialCareHomesfortheElderlyinHongKong
HIU KWONG (TO KWA WAN) NURSING CENTRE,"BLOCKS A TO J, G/F, WEI CHIEN COURT, 2-10 WAI KING STREET AND 1-9 LONG YUET STREET, TO KWA WAN, KOWLOON",22.31742132,114.19272398,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS HUI LAI KUEN HOME FOR THE ELDERLY,"G/F & 1/F, TAI LING HOUSE, TAI YUEN ESTATE, TAI PO, NEW TERRITORIES",22.45503,114.16769,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS LO MAN HUEN HOME FOR THE ELDERLY,"UNITS 201-240, MEI YEUNG HOUSE, MEI LAM ESTATE, SHA TIN, NEW TERRITORIES",22.37862223,114.17689379,LocationofResidentialCareHomesfortheElderlyinHongKong
AP LEI CHAU HOME FOR THE ELDERLY,"GROUND FLOOR ENTRANCE HALL, 1/F & 2/F AP LEI CHAU CENTRE, 138 LEE CHI ROAD, AP LEI CHAU, HONG KONG",22.24340529,114.15323366,LocationofResidentialCareHomesfortheElderlyinHongKong
POK OI HOSPITAL CHAN FENG MEN LING CARE AND ATTENTION HOME,"G/F & 1/F, LOK SHING HOUSE & LOK WONG HOUSE, TSZ LOK ESTATE, TSE WAN SHAN, KOWLOON",22.34775441,114.19820269,LocationofResidentialCareHomesfortheElderlyinHongKong
CHEUNG CHAU DAH YAT NURSING AND OLD AGED CENTRE,"G/F 1-2/F, NO. 21, G/F 1-2/F, NO. 21A, G/F 1-2/F, NO. 23, G/F, NO. 23A, TAI SUN STREET, CHEUNG CHAU, NEW TERRITORIES",22.20647638,114.02879285,LocationofResidentialCareHomesfortheElderlyinHongKong
LONGEVITY PALACE,"PORTION OF G/F, WHOLE 1/F & PORTION OF 2/F, YEE ON COURT, NO. 79A-K WATERLOO ROAD, MONGKOK, KOWLOON",22.32038414,114.17635994,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG TAT (SHUN TIN) ELDERLY CARE CENTRE,"UNIT EH1, G/F, SHUN TIN MARKET, SHUN TIN ESTATE, KWUN TONG, KOWLOON",22.32606,114.22491,LocationofResidentialCareHomesfortheElderlyinHongKong
MONG KOK POK HONG HOME FOR AGED,"G/F (PORTION) AND 3/F, TAK BO BUILDING, 74 SAI YEE STREET, KOWLOON",22.31902948,114.17209903,LocationofResidentialCareHomesfortheElderlyinHongKong
SINO CHUN YEUNG NURSING HOME,"101, 1/F, CHUN WU HOUSE, CHUN YEUNG ESTATE, FOTAN, NEW TERRITORIES, HONG KONG",22.39920241,114.18764443,LocationofResidentialCareHomesfortheElderlyinHongKong
PO HING (TAI HING) CENTRE FOR ELDERLY LIMITED,"SHOP 78A AND 78B, G/F, TAI HING SHOPPING CENTRE, TAI HING ESTATE, TUEN MUN, NEW TERRITORIES",22.40272,113.9703,LocationofResidentialCareHomesfortheElderlyinHongKong
WAH SHUI OLD AGE CENTRE COMPANY LIMITED,"SHOP C, 1/F, COMMERCIAL/CARPARK BLOCK, GRAND VIEW GARDEN, 185 HAMMER HILL ROAD, DIAMOND HILL, KOWLOON",22.34155783,114.2081034,LocationofResidentialCareHomesfortheElderlyinHongKong
CHING CHUNG TAOIST ASSOCIATION OF HONG KONG LIMITED CHING CHUNG CARE AND ATTENTION HOME FOR THE AGED,"DD 125 LOT 2317 HA TSUEN, YUEN LONG (ALSO KNOWN AS 57, SHA CHAU LEI CHUEN, PING HA ROAD, YUEN LONG) NEW TERRITORIES",22.44519343,113.99633665,LocationofResidentialCareHomesfortheElderlyinHongKong
GOSPEL MANSION,"1/F & 2/F, CHEONG FAT MANSION, 2 TAK CHEONG LANE, MONGKOK, KOWLOON",22.31282526,114.16751824,LocationofResidentialCareHomesfortheElderlyinHongKong
SZE TIAN RHENISH HOME FOR THE ELDERLY,"5/F, BLOCK 5, KWAI SHING WEST ESTATE, KWAI CHUNG, NEW TERRITORIES",22.36189788,114.12338798,LocationofResidentialCareHomesfortheElderlyinHongKong
FU SHIN HOME FOR THE AGED,"1/F, BONG HING BUILDING, 6-20 SUI ON STREET, TAI PO MARKET, NEW TERRITORIES",22.44925815,114.16342886,LocationofResidentialCareHomesfortheElderlyinHongKong
KIN LING ELDERLY HOME,"2/F, YEN YIN BUILDING, NO. 7-10 FERRY STREET, JORDAN, KOWLOON",22.30654898,114.16736337,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG LUTHERAN SOCIAL SERVICE MRS LEUNG KWAI YEE LUTHERAN HOME FOR THE ELDERLY [RCHE] / LUTHERAN KWAI TSING COMMUNITY CARE SERVICE VOUCHER CENTRE FOR THE ELDERLY [CCSV RSP],"101-108, 117-124 ON G/F & 201-224 ON 1/F, ON MEI HOUSE, CHEUNG ON ESTATE, TSING YI, NEW TERRITORIES",22.36072584,114.10502904,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED MRS WONG YEE JAR JAT MEMORIAL HOME FOR THE ELDERLY,"2 WINGS ON G/F & 1/F, HIN YEUNG HOUSE, HIN KENG ESTATE, SHATIN, NEW TERRITORIES",22.36494996,114.17334996,LocationofResidentialCareHomesfortheElderlyinHongKong
KA MEI ELDERLY CARE CENTRE (PO TIN) LIMITED,"SHOP 107, 1/F, PO TIN SHOPPING CENTRE, PO TIN ESTATE, 99 MING KUM ROAD, TUEN MUN, NEW TERRITORIES",22.40954168,113.96679945,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUN YAN ELDERLY CENTRE (SAN TIN WAI),"SHOP 41-43, SUN TIN WAI SHOPPING CENTRE, SHATIN, NEW TERRITORIES",22.37014232,114.18554494,LocationofResidentialCareHomesfortheElderlyinHongKong
HIU KWONG NURSING CENTRE COMPANY LIMITED,"2/F RECEPTION & 3/F PORTION A & B, 26-38 HIU KWONG STREET, KWUN TONG, KOWLOON",22.31773824,114.23076125,LocationofResidentialCareHomesfortheElderlyinHongKong
HEALTHY GROUP LIMITED,"3/F, FEDERAL PLAZA, 469 CASTLE PEAK ROAD, KOWLOON",22.33973494,114.153101,LocationofResidentialCareHomesfortheElderlyinHongKong
WING ON HOME FOR THE AGED,"SHOPS 1-4, G/F, HIGH PROSPERITY TERRACE, 188 KWAI SHING CIRCUIT, KWAI CHUNG, NEW TERRITORIES",22.36457064,114.12255198,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG FOOK SANATORIUM FOR THE AGED HOME,"FLAT E, 3/F, MAYLUN APARTMENTS, 23 SHU KUK STREET, NORTH POINT, HONG KONG",22.29072592,114.20028036,LocationofResidentialCareHomesfortheElderlyinHongKong
SUN HUNG FOOK HOME FOR THE ELDERLIES,"FLAT B, 1/F, KIM FAT MANSION, 11 SHAU KEI WAN MAIN STREET EAST, HONG KONG",22.28169704,114.23080564,LocationofResidentialCareHomesfortheElderlyinHongKong
TWGHS PO CHUNG CHUEN YING HOME FOR THE ELDERLY,"UNIT NO.1, G/F & 1/F, SHUN MING HOUSE, WAH MING ESTATE, FANLING, NEW TERRITORIES",22.48446413,114.13990927,LocationofResidentialCareHomesfortheElderlyinHongKong
TANG TAT HOME FOR ELDER,"SHOP B ON G/F, 1/F - 3/F, RICHLAND HOUSE, 77B-77C WATERLOO ROAD, MONGKOK, KOWLOON",22.31985133,114.17606876,LocationofResidentialCareHomesfortheElderlyinHongKong
WING ON HOME FOR THE AGED,"SHOP B2 ON G/F, 1/F-2/F, MANLY HOUSE, NO. 105-113 MAIN STREET, AP LEI CHAU, HONG KONG",22.24363129,114.15491185,LocationofResidentialCareHomesfortheElderlyinHongKong
DRAGONS HOME,"Portion of 2/F, King’s Towers, 480 King’s Road and 15-23A Tsat Tze Mui Road, North Point, Hong Kong",22.29100573,114.201212,LocationofResidentialCareHomesfortheElderlyinHongKong
DAWNING HEIGHTS,"1/F-2/F, GREENFIELD GARDEN, 2-20 PALM STREET, TAI KOK TSUI, KOWLOON",22.31952584,114.16549895,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUNG WAH HOME OF AGED,"1/F, KIN MAN BUILDING, 66-74 CASTLE PEAK ROAD, SHAMSHUIPO, KOWLOON",22.33455241,114.16162464,LocationofResidentialCareHomesfortheElderlyinHongKong
CHI LIN NUNNERY CHI LIN CARE AND ATTENTION HOME,"1/F TO 4/F, 5 CHI LIN DRIVE, DIAMOND HILL, KOWLOON",22.34072741,114.2060064,LocationofResidentialCareHomesfortheElderlyinHongKong
HELPING HAND VERA R. DESAI LAI YIU CARE HOME,"G/F, BLOCK B, LAI YIU SHOPPING BLOCK, LAI YIU ESTATE, KWAI CHUNG, NEW TERRITORIES",22.35392,114.13111,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG NGA RESIDENTIAL CARE HOME (1),"1/F TAK ON MANSION, 32-34 MORRISON HILL ROAD, WANCHAI, HONG KONG",22.27701908,114.18008605,LocationofResidentialCareHomesfortheElderlyinHongKong
SENIOR CARE (MAN KEE) ELDERLY CARE HOME [RCHE] / SENIOR CARE (MAN KEE) ELDERLY CARE HOME CUM ELDERLY DAY CARE CENTRE [CCSV RSP],"2/F, MAN KEE MANSION, 86 WATERLOO ROAD, KOWLOON",22.3198423,114.1767773,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION WAN WAH CARE AND ATTENTION HOME FOR THE ELDERLY,"G/F WING B & C AND 1/F WING A TO D, LAI LIM HOUSE & LAI WING HOUSE, LAI ON ESTATE, SHAMSHUIPO, KOWLOON",22.33110244,114.15876151,LocationofResidentialCareHomesfortheElderlyinHongKong
